millis,frequency
20428660,0.031968
20429660,0.031968
20430660,0.031968
20431660,0.031968
20432660,0.031968
20433660,0.031968
20434660,0.031968
20435660,0.031968
20436660,0.031968
20437660,0.031968
20438660,0.031968
20439660,0.031968
20440660,0.031968
20441660,0.031968
20442660,0.031968
20443660,0.031968
20444660,0.031968
20445660,0.031968
20446660,0.031968
20447660,0.031968
20448660,0.031968
20449660,0.031968
20450660,0.031968
20451660,0.031968
20452660,0.031968
20453660,0.031968
20454660,0.034607
20455660,0.034607
20456660,0.034607
20457660,0.034607
20458660,0.034607
20459660,0.034607
20460660,0.034607
20461660,0.034607
20462660,0.034607
20463660,0.034607
20464660,0.034607
20465660,0.034607
20466660,0.034607
20467660,0.034607
20468660,0.034607
20469660,0.034607
20470660,0.034607
20471660,0.034607
20472660,0.034607
20473660,0.034607
20474660,0.034607
20475660,0.034607
20476660,0.034607
20477660,0.034607
20478660,0.034607
20479660,0.034607
20480660,0.034607
20481660,0.034607
20482660,0.034607
20483660,0
20484660,0
20485660,0
20486660,0
20487660,0
20488660,0
20489660,0.028814
20490660,0.028814
20491660,0.028814
20492660,0.028814
20493660,0.028814
20494660,0.028814
20495660,0.028814
20496660,0.028814
20497660,0.028814
20498660,0.028814
20499660,0.028814
20500660,0.028814
20501660,0.028814
20502660,0.028814
20503660,0.028814
20504660,0.028814
20505660,0.028814
20506660,0.028814
20507660,0.028814
20508660,0.028814
20509660,0.028814
20510660,0.028814
20511660,0.028814
20512660,0.028814
20513660,0.028814
20514660,0.028814
20515660,0.028814
20516660,0.028814
20517660,0.028814
20518660,0.028814
20519660,0.028814
20520660,0.028814
20521660,0.028814
20522660,0.028814
20523660,0.028814
20524660,0
20525660,0
20526660,0
20527660,0
20528660,0
20529660,0
20530660,0
20531660,0
20532660,0.02355
20533660,0.02355
20534660,0.02355
20535660,0.02355
20536660,0.02355
20537660,0.02355
20538660,0.02355
20539660,0.02355
20540660,0.02355
20541660,0.02355
20542660,0.02355
20543660,0.02355
20544660,0.02355
20545660,0.02355
20546660,0.02355
20547660,0.02355
20548660,0.02355
20549660,0.02355
20550660,0.02355
20551660,0.02355
20552660,0.02355
20553660,0.02355
20554660,0.02355
20555660,0.02355
20556660,0.02355
20557660,0.038577
20558660,0.038577
20559661,0.038577
20560661,0.038577
20561661,0.038577
20562661,0.038577
20563661,0.038577
20564661,0.038577
20565661,0.038577
20566661,0.038577
20567661,0.038577
20568661,0.038577
20569661,0.038577
20570661,0.038577
20571661,0.038577
20572661,0.038577
20573661,0.038577
20574661,0.038577
20575661,0.038577
20576661,0.038577
20577661,0.038577
20578661,0.038577
20579661,0.038577
20580661,0.038577
20581661,0.038577
20582661,0.038577
20583661,0
20584661,0
20585661,0
20586661,0
20587661,0
20588661,0
20589661,0
20590661,0
20591661,0
20592661,0
20593661,0
20594661,0
20595661,0
20596661,0
20597661,0
20598661,0.024395
20599661,0.024395
20600661,0.024395
20601661,0.024395
20602661,0.024395
20603661,0.024395
20604661,0.024395
20605661,0.024395
20606661,0.024395
20607661,0.024395
20608661,0.024395
20609661,0.024395
20610661,0.024395
20611661,0.024395
20612661,0.024395
20613661,0.024395
20614661,0.024395
20615661,0.024395
20616661,0.024395
20617661,0.024395
20618661,0.024395
20619661,0.024395
20620661,0.024395
20621661,0.024395
20622661,0.024395
20623661,0.024395
20624661,0.024395
20625661,0.024395
20626661,0.024395
20627661,0.024395
20628661,0.024395
20629661,0.024395
20630661,0.024395
20631661,0.024395
20632661,0.024395
20633661,0.024395
20634661,0.024395
20635661,0.024395
20636661,0.024395
20637661,0.024395
20638661,0.025239
20639661,0.025239
20640661,0.025239
20641661,0.025239
20642661,0.025239
20643661,0.025239
20644661,0.025239
20645661,0.025239
20646661,0.025239
20647661,0.025239
20648661,0.025239
20649661,0.025239
20650661,0.025239
20651661,0.025239
20652661,0.025239
20653661,0.025239
20654661,0.025239
20655661,0.025239
20656661,0.025239
20657661,0.025239
20658661,0.025239
20659661,0.025239
20660661,0.025239
20661661,0.025239
20662661,0.025239
20663661,0.025239
20664661,0.038013
20665661,0.038013
20666661,0.038013
20667661,0.038013
20668661,0.038013
20669661,0.038013
20670661,0.038013
20671661,0.038013
20672661,0.038013
20673661,0.038013
20674661,0.038013
20675661,0.038013
20676661,0.038013
20677661,0.038013
20678661,0.038013
20679661,0.038013
20680661,0.038013
20681661,0.038013
20682661,0.038013
20683661,0.038013
20684661,0.038013
20685661,0.038013
20686661,0.038013
20687661,0.038013
20688661,0.038013
20689661,0.038013
20690661,0.038013
20691661,0
20692661,0
20693661,0
20694661,0
20695661,0
20696661,0
20697661,0
20698661,0
20699661,0
20700661,0
20701661,0
20702661,0
20703661,0
20704661,0
20705661,0.024514
20706661,0.024514
20707661,0.024514
20708661,0.024514
20709661,0.024514
20710661,0.024514
20711661,0.024514
20712661,0.024514
20713661,0.024514
20714661,0.024514
20715661,0.024514
20716661,0.024514
20717661,0.024514
20718661,0.024514
20719661,0.024514
20720661,0.024514
20721661,0.024514
20722661,0.024514
20723661,0.024514
20724661,0.024514
20725661,0.024514
20726661,0.024514
20727661,0.024514
20728661,0.024514
20729661,0.024514
20730661,0.024514
20731661,0.024514
20732661,0.024514
20733661,0.024514
20734661,0.034143
20735661,0.034143
20736661,0.034143
20737661,0.034143
20738661,0.034143
20739661,0.034143
20740661,0.034143
20741661,0.034143
20742661,0.034143
20743661,0.034143
20744661,0.034143
20745661,0.034143
20746661,0.034143
20747661,0.034143
20748661,0.034143
20749661,0.034143
20750661,0.034143
20751661,0.034143
20752661,0.034143
20753661,0.034143
20754661,0.034143
20755661,0.034143
20756661,0.034143
20757661,0.034143
20758661,0.034143
20759661,0.034143
20760661,0.034143
20761661,0.034143
20762661,0.034143
20763661,0.034143
20764661,0
20765661,0
20766661,0.031458
20767661,0.031458
20768661,0.031458
20769661,0.031458
20770661,0.031458
20771661,0.031458
20772661,0.031458
20773661,0.031458
20774661,0.031458
20775661,0.031458
20776661,0.031458
20777661,0.031458
20778661,0.031458
20779661,0.031458
20780661,0.031458
20781661,0.031458
20782661,0.031458
20783661,0.031458
20784661,0.031458
20785661,0.031458
20786661,0.031458
20787661,0.031458
20788661,0.031458
20789661,0.031458
20790661,0.031458
20791661,0.031458
20792661,0.031458
20793661,0.031458
20794661,0.031458
20795661,0.031458
20796661,0.031458
20797661,0.031458
20798661,0
20799661,0
20800661,0
20801661,0
20802661,0
20803661,0
20804661,0
20805661,0
20806661,0
20807661,0.024375
20808661,0.024375
20809661,0.024375
20810661,0.024375
20811661,0.024375
20812661,0.024375
20813661,0.024375
20814661,0.024375
20815661,0.024375
20816661,0.024375
20817661,0.024375
20818661,0.024375
20819661,0.024375
20820661,0.024375
20821661,0.024375
20822661,0.024375
20823661,0.024375
20824661,0.024375
20825661,0.024375
20826661,0.024375
20827661,0.024375
20828661,0.024375
20829661,0.024375
20830661,0.024375
20831661,0.024375
20832661,0.024375
20833661,0.024375
20834661,0.024375
20835661,0.024375
20836661,0.034686
20837661,0.034686
20838661,0.034686
20839661,0.034686
20840661,0.034686
20841661,0.034686
20842661,0.034686
20843661,0.034686
20844661,0.034686
20845661,0.034686
20846661,0.034686
20847661,0.034686
20848661,0.034686
20849661,0.034686
20850661,0.034686
20851661,0.034686
20852661,0.034686
20853661,0.034686
20854661,0.034686
20855661,0.034686
20856661,0.034686
20857661,0.034686
20858661,0.034686
20859661,0.034686
20860661,0.034686
20861661,0.034686
20862661,0.034686
20863661,0.034686
20864661,0.034686
20865661,0
20866661,0
20867661,0
20868661,0
20869661,0
20870661,0
20871661,0
20872661,0.027622
20873661,0.027622
20874661,0.027622
20875661,0.027622
20876661,0.027622
20877661,0.027622
20878661,0.027622
20879661,0.027622
20880661,0.027622
20881661,0.027622
20882661,0.027622
20883661,0.027622
20884661,0.027622
20885661,0.027622
20886661,0.027622
20887661,0.027622
20888661,0.027622
20889661,0.027622
20890661,0.027622
20891661,0.027622
20892661,0.027622
20893661,0.027622
20894661,0.027622
20895661,0.027622
20896661,0.027622
20897661,0.027622
20898661,0.027622
20899661,0.027622
20900661,0.036676
20901661,0.036676
20902661,0.036676
20903661,0.036676
20904661,0.036676
20905661,0.036676
20906661,0.036676
20907661,0.036676
20908661,0.036676
20909661,0.036676
20910661,0.036676
20911661,0.036676
20912661,0.036676
20913661,0.036676
20914661,0.036676
20915661,0.036676
20916661,0.036676
20917661,0.036676
20918661,0.036676
20919661,0.036676
20920661,0.036676
20921661,0.036676
20922661,0.036676
20923661,0.036676
20924661,0.036676
20925661,0.036676
20926661,0.036676
20927661,0
20928661,0
20929661,0
20930661,0
20931661,0
20932661,0
20933661,0
20934661,0
20935661,0.028026
20936661,0.028026
20937661,0.028026
20938661,0.028026
20939661,0.028026
20940661,0.028026
20941661,0.028026
20942661,0.028026
20943661,0.028026
20944661,0.028026
20945661,0.028026
20946661,0.028026
20947661,0.028026
20948661,0.028026
20949661,0.028026
20950661,0.028026
20951661,0.028026
20952661,0.028026
20953661,0.028026
20954661,0.028026
20955661,0.028026
20956661,0.028026
20957661,0.028026
20958661,0.028026
20959661,0.028026
20960661,0.028026
20961661,0.028026
20962661,0.028026
20963661,0.028026
20964661,0.028026
20965661,0.028026
20966661,0.028026
20967661,0.028026
20968661,0.028026
20969661,0.029968
20970661,0.029968
20971661,0.029968
20972661,0.029968
20973661,0.029968
20974661,0.029968
20975661,0.029968
20976661,0.029968
20977661,0.029968
20978661,0.029968
20979661,0.029968
20980661,0.029968
20981661,0.029968
20982661,0.029968
20983661,0.029968
20984661,0.029968
20985661,0.029968
20986661,0.029968
20987661,0.029968
20988661,0.029968
20989662,0.029968
20990662,0.029968
20991662,0.029968
20992662,0.029968
20993662,0.029968
20994662,0.029968
20995662,0.029968
20996662,0.029968
20997662,0.029968
20998662,0.029968
20999662,0.029968
21000662,0.029968
21001662,0.029968
21002662,0
21003662,0
21004662,0.028382
21005662,0.028382
21006662,0.028382
21007662,0.028382
21008662,0.028382
21009662,0.028382
21010662,0.028382
21011662,0.028382
21012662,0.028382
21013662,0.028382
21014662,0.028382
21015662,0.028382
21016662,0.028382
21017662,0.028382
21018662,0.028382
21019662,0.028382
21020662,0.028382
21021662,0.028382
21022662,0.028382
21023662,0.028382
21024662,0.028382
21025662,0.028382
21026662,0.028382
21027662,0.028382
21028662,0.028382
21029662,0.028382
21030662,0.028382
21031662,0.028382
21032662,0.028382
21033662,0.028382
21034662,0.028382
21035662,0.03163
21036662,0.03163
21037662,0.03163
21038662,0.03163
21039662,0.03163
21040662,0.03163
21041662,0.03163
21042662,0.03163
21043662,0.03163
21044662,0.03163
21045662,0.03163
21046662,0.03163
21047662,0.03163
21048662,0.03163
21049662,0.03163
21050662,0.03163
21051662,0.03163
21052662,0.03163
21053662,0.03163
21054662,0.03163
21055662,0.03163
21056662,0.03163
21057662,0.03163
21058662,0.043543
21059662,0.043543
21060662,0.043543
21061662,0.043543
21062662,0.043543
21063662,0.043543
21064662,0.043543
21065662,0.043543
21066662,0.043543
21067662,0.043543
21068662,0.043543
21069662,0.043543
21070662,0.043543
21071662,0.043543
21072662,0.043543
21073662,0.043543
21074662,0.043543
21075662,0.043543
21076662,0.043543
21077662,0.043543
21078662,0.043543
21079662,0.043543
21080662,0.043543
21081662,0
21082662,0
21083662,0
21084662,0
21085662,0
21086662,0
21087662,0
21088662,0
21089662,0
21090662,0
21091662,0
21092662,0
21093662,0
21094662,0.028445
21095662,0.028445
21096662,0.028445
21097662,0.028445
21098662,0.028445
21099662,0.028445
21100662,0.028445
21101662,0.028445
21102662,0.028445
21103662,0.028445
21104662,0.028445
21105662,0.028445
21106662,0.028445
21107662,0.028445
21108662,0.028445
21109662,0.028445
21110662,0.028445
21111662,0.028445
21112662,0.028445
21113662,0.028445
21114662,0.028445
21115662,0.028445
21116662,0.028445
21117662,0.028445
21118662,0.028445
21119662,0.028445
21120662,0.028445
21121662,0.028445
21122662,0.028445
21123662,0.028445
21124663,0.028445
21125663,0.028445
21126663,0.030538
21127663,0.030538
21128663,0.030538
21129663,0.030538
21130663,0.030538
21131663,0.030538
21132663,0.030538
21133663,0.030538
21134663,0.030538
21135663,0.030538
21136663,0.030538
21137663,0.030538
21138663,0.030538
21139663,0.030538
21140663,0.030538
21141663,0.030538
21142663,0.030538
21143663,0.030538
21144663,0.030538
21145663,0.030538
21146663,0.030538
21147663,0.030538
21148663,0.030538
21149663,0.030538
21150663,0.030538
21151663,0.030538
21152663,0.030538
21153663,0.030538
21154663,0.030538
21155663,0.030538
21156663,0.030538
21157663,0.030538
21158663,0.031862
21159663,0.031862
21160663,0.031862
21161663,0.031862
21162663,0.031862
21163663,0.031862
21164663,0.031862
21165663,0.031862
21166663,0.031862
21167663,0.031862
21168663,0.031862
21169663,0.031862
21170663,0.031862
21171663,0.031862
21172663,0.031862
21173663,0.031862
21174663,0.031862
21175663,0.031862
21176663,0.031862
21177663,0.031862
21178663,0.031862
21179663,0.031862
21180663,0.031862
21181663,0.031862
21182663,0.031862
21183663,0.031862
21184663,0.038195
21185663,0.038195
21186663,0.038195
21187663,0.038195
21188663,0.038195
21189663,0.038195
21190663,0.038195
21191663,0.038195
21192663,0.038195
21193663,0.038195
21194663,0.038195
21195663,0.038195
21196663,0.038195
21197663,0.038195
21198663,0.038195
21199663,0.038195
21200663,0.038195
21201663,0.038195
21202663,0.038195
21203663,0.038195
21204663,0.038195
21205663,0.038195
21206663,0.038195
21207663,0.038195
21208663,0.038195
21209663,0.038195
21210663,0
21211663,0
21212663,0
21213663,0
21214663,0
21215663,0
21216663,0.031599
21217663,0.031599
21218663,0.031599
21219663,0.031599
21220663,0.031599
21221663,0.031599
21222663,0.031599
21223663,0.031599
21224663,0.031599
21225663,0.031599
21226663,0.031599
21227663,0.031599
21228663,0.031599
21229663,0.031599
21230663,0.031599
21231663,0.031599
21232663,0.031599
21233663,0.031599
21234663,0.031599
21235663,0.031599
21236663,0.031599
21237663,0.031599
21238663,0.031599
21239663,0.031599
21240663,0.031599
21241663,0.031599
21242663,0.031599
21243663,0.031599
21244663,0.031599
21245663,0.031599
21246663,0.031599
21247663,0
21248663,0
21249663,0.030073
21250663,0.030073
21251663,0.030073
21252663,0.030073
21253663,0.030073
21254663,0.030073
21255663,0.030073
21256663,0.030073
21257663,0.030073
21258663,0.030073
21259663,0.030073
21260663,0.030073
21261663,0.030073
21262663,0.030073
21263663,0.030073
21264663,0.030073
21265663,0.030073
21266663,0.030073
21267663,0.030073
21268663,0.030073
21269663,0.030073
21270663,0.030073
21271663,0.030073
21272663,0.030073
21273663,0.030073
21274663,0.030073
21275663,0.030073
21276663,0.030073
21277663,0.035246
21278663,0.035246
21279663,0.035246
21280663,0.035246
21281663,0.035246
21282663,0.035246
21283663,0.035246
21284663,0.035246
21285663,0.035246
21286663,0.035246
21287663,0.035246
21288663,0.035246
21289663,0.035246
21290663,0.035246
21291663,0.035246
21292663,0.035246
21293663,0.035246
21294663,0.035246
21295663,0.035246
21296663,0.035246
21297663,0.035246
21298663,0.035246
21299663,0.035246
21300663,0.035246
21301663,0.035246
21302663,0.035246
21303663,0.035246
21304663,0.035246
21305663,0.035246
21306663,0
21307663,0
21308663,0
21309663,0
21310663,0
21311663,0.029331
21312663,0.029331
21313663,0.029331
21314663,0.029331
21315663,0.029331
21316663,0.029331
21317663,0.029331
21318663,0.029331
21319663,0.029331
21320663,0.029331
21321663,0.029331
21322663,0.029331
21323663,0.029331
21324663,0.029331
21325663,0.029331
21326663,0.029331
21327663,0.029331
21328663,0.029331
21329663,0.029331
21330663,0.029331
21331663,0.029331
21332663,0.029331
21333663,0.029331
21334663,0.029331
21335663,0.029331
21336663,0.029331
21337663,0.029331
21338663,0.029331
21339663,0.029331
21340663,0.029331
21341663,0.033976
21342663,0.033976
21343663,0.033976
21344663,0.033976
21345663,0.033976
21346663,0.033976
21347663,0.033976
21348663,0.033976
21349663,0.033976
21350663,0.033976
21351663,0.033976
21352663,0.033976
21353663,0.033976
21354663,0.033976
21355663,0.033976
21356663,0.033976
21357663,0.033976
21358663,0.033976
21359663,0.033976
21360663,0.033976
21361663,0.033976
21362663,0.033976
21363663,0.033976
21364663,0.033976
21365663,0.033976
21366663,0.033976
21367663,0.033976
21368663,0.033976
21369663,0.033976
21370663,0
21371663,0
21372663,0
21373663,0
21374663,0.029797
21375663,0.029797
21376663,0.029797
21377663,0.029797
21378663,0.029797
21379663,0.029797
21380663,0.029797
21381663,0.029797
21382663,0.029797
21383663,0.029797
21384663,0.029797
21385663,0.029797
21386663,0.029797
21387663,0.029797
21388663,0.029797
21389663,0.029797
21390663,0.029797
21391663,0.029797
21392663,0.029797
21393663,0.029797
21394663,0.029797
21395663,0.029797
21396663,0.029797
21397663,0.029797
21398663,0.029797
21399663,0.029797
21400663,0.029797
21401663,0.029797
21402663,0.029797
21403663,0.029797
21404663,0.029797
21405663,0.029797
21406663,0.029797
21407663,0.029797
21408663,0
21409663,0
21410663,0.028248
21411663,0.028248
21412663,0.028248
21413663,0.028248
21414663,0.028248
21415663,0.028248
21416663,0.028248
21417663,0.028248
21418663,0.028248
21419663,0.028248
21420663,0.028248
21421663,0.028248
21422663,0.028248
21423663,0.028248
21424663,0.028248
21425663,0.028248
21426663,0.028248
21427663,0.028248
21428663,0.028248
21429663,0.028248
